Iteration,Fitness
126,1786.3076350552278
127,1786.3076350552278
128,1786.3076350552278
129,1786.3076350552278
130,1786.3076350552278
131,1786.3076350552278
132,1786.3076350552278
133,1786.3076350552278
134,1786.3076350552278
135,1786.3076350552278
136,1786.3076350552278
137,1786.3076350552278
138,1786.3076350552278
139,1786.3076350552278
140,1786.3076350552278
141,1786.3076350552278
142,1786.3076350552278
143,1786.3076350552278
144,1786.3076350552278
145,1786.3076350552278
146,1786.3076350552278
147,1786.3076350552278
148,1786.3076350552278
149,1786.3076350552278
150,1786.3076350552278
151,1786.3076350552278
152,1786.3076350552278
153,1786.3076350552278
154,1786.3076350552278
155,1786.3076350552278
156,1786.3076350552278
157,1786.3076350552278
158,1786.3076350552278
159,1786.3076350552278
160,1786.3076350552278
161,1786.3076350552278
162,1786.3076350552278
163,1786.3076350552278
164,1786.3076350552278
165,1786.3076350552278
166,1786.3076350552278
167,1786.3076350552278
168,1786.3076350552278
169,1786.3076350552278
170,1786.3076350552278
171,1786.3076350552278
172,1786.3076350552278
173,1786.3076350552278
174,1786.3076350552278
175,1786.3076350552278
176,1786.3076350552278
177,1786.3076350552278
178,1786.3076350552278
179,1786.3076350552278
180,1786.3076350552278
181,1786.3076350552278
182,1786.3076350552278
183,1786.3076350552278
184,1786.3076350552278
185,1786.3076350552278
186,1786.3076350552278
187,1786.3076350552278
188,1786.3076350552278
189,1786.3076350552278
190,1786.3076350552278
191,1786.3076350552278
192,1786.3076350552278
193,1786.3076350552278
194,1786.3076350552278
195,1786.3076350552278
196,1786.3076350552278
197,1786.3076350552278
198,1786.3076350552278
199,1786.3076350552278
200,1786.3076350552278
201,1786.3076350552278
202,1786.3076350552278
203,1786.3076350552278
204,1786.3076350552278
205,1786.3076350552278
206,1786.3076350552278
207,1786.3076350552278
208,1786.3076350552278
209,1786.3076350552278
210,1786.3076350552278
211,1786.3076350552278
212,1786.3076350552278
213,1786.3076350552278
214,1786.3076350552278
215,1786.3076350552278
216,1786.3076350552278
217,1786.3076350552278
218,1786.3076350552278
219,1786.3076350552278
220,1786.3076350552278
221,1786.3076350552278
222,1786.3076350552278
223,1786.3076350552278
224,1786.3076350552278
225,1786.3076350552278
226,1786.3076350552278
227,1786.3076350552278
228,1786.3076350552278
229,1786.3076350552278
230,1786.3076350552278
231,1786.3076350552278
232,1786.3076350552278
233,1786.3076350552278
234,1786.3076350552278
235,1786.3076350552278
236,1786.3076350552278
237,1786.3076350552278
238,1786.3076350552278
239,1786.3076350552278
240,1786.3076350552278
241,1786.3076350552278
242,1786.3076350552278
243,1786.3076350552278
244,1786.3076350552278
245,1786.3076350552278
246,1786.3076350552278
247,1786.3076350552278
248,1786.3076350552278
249,1786.3076350552278
250,1786.3076350552278
251,1786.3076350552278
252,1786.3076350552278
253,1786.3076350552278
254,1786.3076350552278
255,1786.3076350552278
256,1786.3076350552278
257,1786.3076350552278
258,1786.3076350552278
259,1786.3076350552278
260,1786.3076350552278
261,1786.3076350552278
262,1786.3076350552278
263,1786.3076350552278
264,1786.3076350552278
265,1786.3076350552278
266,1786.3076350552278
267,1786.3076350552278
268,1786.3076350552278
269,1786.3076350552278
270,1786.3076350552278
271,1786.3076350552278
272,1786.3076350552278
273,1786.3076350552278
274,1786.3076350552278
275,1786.3076350552278
276,1786.3076350552278
277,1786.3076350552278
278,1786.3076350552278
279,1786.3076350552278
280,1786.3076350552278
281,1786.3076350552278
282,1786.3076350552278
283,1786.3076350552278
284,1786.3076350552278
285,1786.3076350552278
286,1786.3076350552278
287,1786.3076350552278
288,1786.3076350552278
289,1786.3076350552278
290,1786.3076350552278
291,1786.3076350552278
292,1786.3076350552278
293,1786.3076350552278
294,1786.3076350552278
295,1786.3076350552278
296,1786.3076350552278
297,1786.3076350552278
298,1786.3076350552278
299,1786.3076350552278
300,1786.3076350552278
301,1786.3076350552278
302,1786.3076350552278
303,1786.3076350552278
304,1786.3076350552278
305,1786.3076350552278
306,1786.3076350552278
307,1786.3076350552278
308,1786.3076350552278
309,1786.3076350552278
310,1786.3076350552278
311,1786.3076350552278
312,1786.3076350552278
313,1786.3076350552278
314,1786.3076350552278
315,1786.3076350552278
316,1786.3076350552278
317,1786.3076350552278
318,1786.3076350552278
319,1786.3076350552278
320,1786.3076350552278
321,1786.3076350552278
322,1786.3076350552278
323,1786.3076350552278
324,1786.3076350552278
325,1786.3076350552278
326,1786.3076350552278
327,1786.3076350552278
328,1786.3076350552278
329,1786.3076350552278
330,1786.3076350552278
331,1786.3076350552278
332,1786.3076350552278
333,1786.3076350552278
334,1786.3076350552278
335,1786.3076350552278
336,1786.3076350552278
337,1786.3076350552278
338,1786.3076350552278
339,1786.3076350552278
340,1786.3076350552278
341,1786.3076350552278
342,1786.3076350552278
343,1786.3076350552278
344,1786.3076350552278
345,1786.3076350552278
346,1786.3076350552278
347,1786.3076350552278
348,1786.3076350552278
349,1786.3076350552278
350,1786.3076350552278
351,1786.3076350552278
352,1786.3076350552278
353,1786.3076350552278
354,1786.3076350552278
355,1786.3076350552278
356,1776.3986792407738
357,1776.3986792407738
358,1776.3986792407738
359,1776.3986792407738
360,1776.3986792407738
361,1776.3986792407738
362,1776.3986792407738
363,1776.3986792407738
364,1776.3986792407738
365,1776.3986792407738
366,1776.3986792407738
367,1776.3986792407738
368,1776.3986792407738
369,1776.3986792407738
370,1776.3986792407738
371,1776.3986792407738
372,1776.3986792407738
373,1776.3986792407738
374,1776.3986792407738
375,1776.3986792407738
376,1773.7977759634018
377,1773.7977759634018
378,1773.7977759634018
379,1773.7977759634018
380,1773.7977759634018
381,1773.7977759634018
382,1773.7977759634018
383,1773.7977759634018
384,1773.7977759634018
385,1773.7977759634018
386,1773.7977759634018
387,1773.7977759634018
388,1773.7977759634018
389,1773.7977759634018
390,1773.7977759634018
391,1773.7977759634018
392,1773.7977759634018
393,1773.7977759634018
394,1773.7977759634018
395,1773.7977759634018
396,1773.7977759634018
397,1773.7977759634018
398,1773.7977759634018
399,1773.7977759634018
400,1773.7977759634018
401,1773.7977759634018
402,1773.7977759634018
403,1773.7977759634018
404,1773.7977759634018
405,1773.7977759634018
406,1773.7977759634018
407,1773.7977759634018
408,1773.7977759634018
409,1773.7977759634018
410,1773.7977759634018
411,1773.7977759634018
412,1773.7977759634018
413,1773.7977759634018
414,1773.7977759634018
415,1773.7977759634018
416,1773.7977759634018
417,1773.7977759634018
418,1773.7977759634018
419,1773.7977759634018
420,1773.7977759634018
421,1773.7977759634018
422,1773.7977759634018
423,1773.7977759634018
424,1773.7977759634018
425,1773.7977759634018
426,1773.7977759634018
427,1773.7977759634018
428,1773.7977759634018
429,1773.7977759634018
430,1773.7977759634018
431,1773.7977759634018
432,1773.7977759634018
433,1773.7977759634018
434,1773.7977759634018
435,1773.7977759634018
436,1773.7977759634018
437,1773.7977759634018
438,1773.7977759634018
439,1773.7977759634018
440,1773.7977759634018
441,1773.7977759634018
442,1773.7977759634018
443,1773.7977759634018
444,1773.7977759634018
445,1773.7977759634018
446,1773.7977759634018
447,1773.7977759634018
448,1773.7977759634018
449,1773.7977759634018
450,1773.7977759634018
451,1773.7977759634018
452,1773.7977759634018
453,1773.7977759634018
454,1773.7977759634018
455,1773.7977759634018
456,1773.7977759634018
457,1773.7977759634018
458,1773.7977759634018
459,1773.7977759634018
460,1773.7977759634018
461,1773.7977759634018
462,1773.7977759634018
463,1773.7977759634018
464,1773.7977759634018
465,1773.7977759634018
466,1773.7977759634018
467,1773.7977759634018
468,1773.7977759634018
469,1773.7977759634018
470,1773.7977759634018
471,1773.7977759634018
472,1773.7977759634018
473,1773.7977759634018
474,1773.7977759634018
475,1773.7977759634018
476,1773.7977759634018
477,1773.7977759634018
478,1773.7977759634018
479,1773.7977759634018
480,1773.7977759634018
481,1773.7977759634018
482,1773.7977759634018
483,1773.7977759634018
484,1773.7977759634018
485,1773.7977759634018
486,1773.7977759634018
487,1773.7977759634018
488,1773.7977759634018
489,1773.7977759634018
490,1773.7977759634018
491,1773.7977759634018
492,1773.7977759634018
493,1773.7977759634018
494,1773.7977759634018
495,1773.7977759634018
496,1773.7977759634018
497,1773.7977759634018
498,1773.7977759634018
499,1773.7977759634018
500,1773.7977759634018
501,1773.7977759634018
502,1773.7977759634018
503,1773.7977759634018
504,1773.7977759634018
505,1773.7977759634018
506,1773.7977759634018
507,1773.7977759634018
508,1773.7977759634018
509,1773.7977759634018
510,1773.7977759634018
511,1773.7977759634018
512,1773.7977759634018
513,1773.7977759634018
514,1773.7977759634018
515,1773.7977759634018
516,1773.7977759634018
517,1773.7977759634018
518,1773.7977759634018
519,1773.7977759634018
520,1773.7977759634018
521,1773.7977759634018
522,1773.7977759634018
523,1773.7977759634018
524,1773.7977759634018
525,1773.7977759634018
526,1773.7977759634018
527,1773.7977759634018
528,1757.1269705297416
529,1757.1269705297416
530,1757.1269705297416
531,1757.1269705297416
532,1757.1269705297416
533,1757.1269705297416
534,1757.1269705297416
535,1757.1269705297416
536,1757.1269705297416
537,1757.1269705297416
538,1757.1269705297416
539,1757.1269705297416
540,1757.1269705297416
541,1757.1269705297416
542,1757.1269705297416
543,1757.1269705297416
544,1757.1269705297416
545,1757.1269705297416
546,1757.1269705297416
547,1757.1269705297416
548,1757.1269705297416
549,1757.1269705297416
550,1757.1269705297416
551,1757.1269705297416
552,1757.1269705297416
553,1757.1269705297416
554,1757.1269705297416
555,1757.1269705297416
556,1757.1269705297416
557,1757.1269705297416
558,1757.1269705297416
559,1757.1269705297416
560,1757.1269705297416
561,1757.1269705297416
562,1757.1269705297416
563,1757.1269705297416
564,1757.1269705297416
565,1757.1269705297416
566,1757.1269705297416
567,1757.1269705297416
568,1757.1269705297416
569,1757.1269705297416
570,1757.1269705297416
571,1757.1269705297416
572,1757.1269705297416
573,1757.1269705297416
574,1757.1269705297416
575,1757.1269705297416
576,1757.1269705297416
577,1757.1269705297416
578,1757.1269705297416
579,1757.1269705297416
580,1757.1269705297416
581,1757.1269705297416
582,1757.1269705297416
583,1757.1269705297416
584,1757.1269705297416
585,1757.1269705297416
586,1757.1269705297416
587,1757.1269705297416
588,1757.1269705297416
589,1757.1269705297416
590,1757.1269705297416
591,1757.1269705297416
592,1757.1269705297416
593,1757.1269705297416
594,1757.1269705297416
595,1757.1269705297416
596,1757.1269705297416
597,1757.1269705297416
598,1757.1269705297416
599,1757.1269705297416
600,1757.1269705297416
601,1757.1269705297416
602,1757.1269705297416
603,1757.1269705297416
604,1757.1269705297416
605,1757.1269705297416
606,1757.1269705297416
607,1757.1269705297416
608,1757.1269705297416
609,1757.1269705297416
610,1757.1269705297416
611,1757.1269705297416
612,1757.1269705297416
613,1757.1269705297416
614,1757.1269705297416
615,1757.1269705297416
616,1757.1269705297416
617,1757.1269705297416
618,1757.1269705297416
619,1757.1269705297416
620,1757.1269705297416
621,1757.1269705297416
622,1757.1269705297416
623,1757.1269705297416
624,1757.1269705297416
625,1757.1269705297416
626,1757.1269705297416
627,1757.1269705297416
628,1757.1269705297416
629,1757.1269705297416
630,1757.1269705297416
631,1757.1269705297416
632,1757.1269705297416
633,1757.1269705297416
634,1757.1269705297416
635,1757.1269705297416
636,1757.1269705297416
637,1757.1269705297416
638,1757.1269705297416
639,1757.1269705297416
640,1757.1269705297416
641,1757.1269705297416
642,1757.1269705297416
643,1757.1269705297416
644,1757.1269705297416
645,1757.1269705297416
646,1757.1269705297416
647,1757.1269705297416
648,1757.1269705297416
649,1757.1269705297416
650,1757.1269705297416
651,1757.1269705297416
652,1757.1269705297416
653,1757.1269705297416
654,1757.1269705297416
655,1757.1269705297416
656,1757.1269705297416
657,1757.1269705297416
658,1757.1269705297416
659,1757.1269705297416
660,1757.1269705297416
661,1757.1269705297416
662,1757.1269705297416
663,1757.1269705297416
664,1757.1269705297416
665,1757.1269705297416
666,1757.1269705297416
667,1757.1269705297416
668,1757.1269705297416
669,1757.1269705297416
670,1757.1269705297416
671,1757.1269705297416
672,1757.1269705297416
673,1757.1269705297416
674,1757.1269705297416
675,1757.1269705297416
676,1757.1269705297416
677,1757.1269705297416
678,1757.1269705297416
679,1757.1269705297416
680,1757.1269705297416
681,1757.1269705297416
682,1757.1269705297416
683,1757.1269705297416
684,1757.1269705297416
685,1757.1269705297416
686,1757.1269705297416
687,1757.1269705297416
688,1757.1269705297416
689,1757.1269705297416
690,1757.1269705297416
691,1757.1269705297416
692,1757.1269705297416
693,1757.1269705297416
694,1757.1269705297416
695,1757.1269705297416
696,1757.1269705297416
697,1757.1269705297416
698,1757.1269705297416
699,1757.1269705297416
700,1757.1269705297416
701,1757.1269705297416
702,1757.1269705297416
703,1757.1269705297416
704,1757.1269705297416
705,1757.1269705297416
706,1757.1269705297416
707,1757.1269705297416
708,1757.1269705297416
709,1757.1269705297416
710,1757.1269705297416
711,1757.1269705297416
712,1757.1269705297416
713,1757.1269705297416
714,1757.1269705297416
715,1757.1269705297416
716,1757.1269705297416
717,1757.1269705297416
718,1757.1269705297416
719,1757.1269705297416
720,1757.1269705297416
721,1757.1269705297416
722,1757.1269705297416
723,1757.1269705297416
724,1757.1269705297416
725,1757.1269705297416
726,1757.1269705297416
727,1757.1269705297416
728,1757.1269705297416
729,1757.1269705297416
730,1757.1269705297416
731,1757.1269705297416
732,1757.1269705297416
733,1757.1269705297416
734,1757.1269705297416
735,1757.1269705297416
736,1757.1269705297416
737,1757.1269705297416
738,1757.1269705297416
739,1757.1269705297416
740,1757.1269705297416
741,1757.1269705297416
742,1757.1269705297416
743,1757.1269705297416
744,1757.1269705297416
745,1757.1269705297416
746,1757.1269705297416
747,1757.1269705297416
748,1757.1269705297416
749,1757.1269705297416
750,1757.1269705297416
751,1757.1269705297416
752,1757.1269705297416
753,1757.1269705297416
754,1757.1269705297416
755,1757.1269705297416
756,1757.1269705297416
757,1757.1269705297416
758,1757.1269705297416
759,1757.1269705297416
760,1757.1269705297416
761,1757.1269705297416
762,1757.1269705297416
763,1757.1269705297416
764,1757.1269705297416
765,1757.1269705297416
766,1757.1269705297416
767,1757.1269705297416
768,1757.1269705297416
769,1757.1269705297416
770,1757.1269705297416
771,1757.1269705297416
772,1757.1269705297416
773,1757.1269705297416
774,1757.1269705297416
775,1757.1269705297416
776,1757.1269705297416
777,1757.1269705297416
778,1757.1269705297416
779,1757.1269705297416
780,1757.1269705297416
781,1757.1269705297416
782,1757.1269705297416
783,1757.1269705297416
784,1757.1269705297416
785,1757.1269705297416
786,1757.1269705297416
787,1757.1269705297416
788,1757.1269705297416
789,1757.1269705297416
790,1757.1269705297416
791,1757.1269705297416
792,1757.1269705297416
793,1757.1269705297416
794,1757.1269705297416
795,1757.1269705297416
796,1757.1269705297416
797,1757.1269705297416
798,1757.1269705297416
799,1757.1269705297416
800,1757.1269705297416
801,1757.1269705297416
802,1757.1269705297416
803,1757.1269705297416
804,1757.1269705297416
805,1757.1269705297416
806,1757.1269705297416
807,1757.1269705297416
808,1757.1269705297416
809,1757.1269705297416
810,1757.1269705297416
811,1757.1269705297416
812,1757.1269705297416
813,1757.1269705297416
814,1757.1269705297416
815,1757.1269705297416
816,1757.1269705297416
817,1757.1269705297416
818,1757.1269705297416
819,1757.1269705297416
820,1757.1269705297416
821,1757.1269705297416
822,1757.1269705297416
823,1757.1269705297416
824,1757.1269705297416
825,1757.1269705297416
826,1757.1269705297416
827,1757.1269705297416
828,1757.1269705297416
829,1757.1269705297416
830,1757.1269705297416
831,1757.1269705297416
832,1757.1269705297416
833,1757.1269705297416
834,1757.1269705297416
835,1757.1269705297416
836,1757.1269705297416
837,1757.1269705297416
838,1757.1269705297416
839,1757.1269705297416
840,1757.1269705297416
841,1757.1269705297416
842,1757.1269705297416
843,1757.1269705297416
844,1757.1269705297416
845,1757.1269705297416
846,1757.1269705297416
847,1757.1269705297416
848,1757.1269705297416
849,1757.1269705297416
850,1757.1269705297416
851,1757.1269705297416
852,1757.1269705297416
853,1757.1269705297416
854,1757.1269705297416
855,1757.1269705297416
856,1757.1269705297416
857,1757.1269705297416
858,1757.1269705297416
859,1757.1269705297416
860,1757.1269705297416
861,1757.1269705297416
862,1757.1269705297416
863,1757.1269705297416
864,1757.1269705297416
865,1757.1269705297416
866,1757.1269705297416
867,1757.1269705297416
868,1757.1269705297416
869,1757.1269705297416
870,1757.1269705297416
871,1757.1269705297416
872,1757.1269705297416
873,1757.1269705297416
874,1757.1269705297416
875,1757.1269705297416
876,1757.1269705297416
877,1757.1269705297416
878,1757.1269705297416
879,1757.1269705297416
880,1757.1269705297416
881,1757.1269705297416
882,1757.1269705297416
883,1757.1269705297416
884,1757.1269705297416
885,1757.1269705297416
886,1757.1269705297416
887,1757.1269705297416
888,1757.1269705297416
889,1757.1269705297416
890,1757.1269705297416
891,1757.1269705297416
892,1757.1269705297416
893,1757.1269705297416
894,1757.1269705297416
895,1757.1269705297416
896,1757.1269705297416
897,1757.1269705297416
898,1757.1269705297416
899,1757.1269705297416
900,1757.1269705297416
901,1757.1269705297416
902,1757.1269705297416
903,1757.1269705297416
904,1757.1269705297416
905,1757.1269705297416
906,1757.1269705297416
907,1757.1269705297416
908,1757.1269705297416
909,1757.1269705297416
910,1757.1269705297416
911,1757.1269705297416
912,1757.1269705297416
913,1757.1269705297416
914,1757.1269705297416
915,1757.1269705297416
916,1757.1269705297416
917,1757.1269705297416
918,1757.1269705297416
919,1757.1269705297416
920,1757.1269705297416
921,1757.1269705297416
922,1757.1269705297416
923,1757.1269705297416
924,1757.1269705297416
925,1757.1269705297416
926,1757.1269705297416
927,1757.1269705297416
928,1757.1269705297416
929,1757.1269705297416
930,1757.1269705297416
931,1757.1269705297416
932,1757.1269705297416
933,1757.1269705297416
934,1757.1269705297416
935,1757.1269705297416
936,1757.1269705297416
937,1757.1269705297416
938,1757.1269705297416
939,1757.1269705297416
940,1757.1269705297416
941,1757.1269705297416
942,1757.1269705297416
943,1757.1269705297416
944,1757.1269705297416
945,1757.1269705297416
946,1703.6494882353809
947,1703.6494882353809
948,1703.6494882353809
949,1703.6494882353809
950,1703.6494882353809
951,1703.6494882353809
952,1703.6494882353809
953,1703.6494882353809
954,1703.6494882353809
955,1703.6494882353809
956,1703.6494882353809
957,1703.6494882353809
958,1703.6494882353809
959,1703.6494882353809
960,1703.6494882353809
961,1703.6494882353809
962,1703.6494882353809
963,1703.6494882353809
964,1703.6494882353809
965,1703.6494882353809
966,1703.6494882353809
967,1703.6494882353809
968,1703.6494882353809
969,1703.6494882353809
970,1703.6494882353809
971,1703.6494882353809
972,1703.6494882353809
973,1703.6494882353809
974,1703.6494882353809
975,1703.6494882353809
976,1703.6494882353809
977,1703.6494882353809
978,1703.6494882353809
979,1703.6494882353809
980,1703.6494882353809
981,1703.6494882353809
982,1703.6494882353809
983,1703.6494882353809
984,1703.6494882353809
985,1703.6494882353809
986,1703.6494882353809
987,1703.6494882353809
988,1703.6494882353809
989,1703.6494882353809
990,1703.6494882353809
991,1703.6494882353809
992,1703.6494882353809
993,1703.6494882353809
994,1703.6494882353809
995,1703.6494882353809
996,1703.6494882353809
997,1703.6494882353809
998,1703.6494882353809
999,1703.6494882353809
1000,1703.6494882353809
1001,1703.6494882353809
1002,1703.6494882353809
1003,1703.6494882353809
1004,1703.6494882353809
1005,1703.6494882353809
1006,1703.6494882353809
1007,1703.6494882353809
1008,1703.6494882353809
1009,1703.6494882353809
1010,1703.6494882353809
1011,1703.6494882353809
1012,1703.6494882353809
1013,1703.6494882353809
1014,1703.6494882353809
1015,1703.6494882353809
1016,1703.6494882353809
1017,1703.6494882353809
1018,1703.6494882353809
1019,1703.6494882353809
1020,1703.6494882353809
1021,1703.6494882353809
1022,1703.6494882353809
1023,1703.6494882353809
1024,1703.6494882353809
1025,1703.6494882353809
1026,1703.6494882353809
1027,1703.6494882353809
1028,1703.6494882353809
1029,1703.6494882353809
1030,1703.6494882353809
1031,1703.6494882353809
1032,1703.6494882353809
1033,1703.6494882353809
1034,1703.6494882353809
1035,1703.6494882353809
1036,1703.6494882353809
1037,1703.6494882353809
1038,1703.6494882353809
1039,1703.6494882353809
1040,1703.6494882353809
1041,1703.6494882353809
1042,1703.6494882353809
1043,1703.6494882353809
1044,1703.6494882353809
1045,1703.6494882353809
1046,1703.6494882353809
1047,1703.6494882353809
1048,1703.6494882353809
1049,1703.6494882353809
1050,1703.6494882353809
1051,1703.6494882353809
1052,1703.6494882353809
1053,1703.6494882353809
1054,1703.6494882353809
1055,1703.6494882353809
1056,1703.6494882353809
1057,1703.6494882353809
1058,1703.6494882353809
1059,1703.6494882353809
1060,1703.6494882353809
1061,1703.6494882353809
1062,1703.6494882353809
1063,1703.6494882353809
1064,1703.6494882353809
1065,1703.6494882353809
1066,1703.6494882353809
1067,1703.6494882353809
1068,1703.6494882353809
1069,1703.6494882353809
1070,1703.6494882353809
1071,1703.6494882353809
1072,1703.6494882353809
1073,1703.6494882353809
1074,1703.6494882353809
1075,1703.6494882353809
1076,1703.6494882353809
1077,1703.6494882353809
1078,1703.6494882353809
1079,1703.6494882353809
1080,1703.6494882353809
1081,1703.6494882353809
1082,1703.6494882353809
1083,1703.6494882353809
1084,1703.6494882353809
1085,1703.6494882353809
1086,1703.6494882353809
1087,1703.6494882353809
1088,1703.6494882353809
1089,1703.6494882353809
1090,1703.6494882353809
1091,1703.6494882353809
1092,1703.6494882353809
1093,1703.6494882353809
1094,1703.6494882353809
1095,1703.6494882353809
1096,1703.6494882353809
1097,1703.6494882353809
1098,1703.6494882353809
1099,1703.6494882353809
1100,1703.6494882353809
1101,1703.6494882353809
1102,1703.6494882353809
1103,1703.6494882353809
1104,1703.6494882353809
1105,1703.6494882353809
1106,1703.6494882353809
1107,1703.6494882353809
1108,1703.6494882353809
1109,1703.6494882353809
1110,1703.6494882353809
1111,1703.6494882353809
1112,1703.6494882353809
1113,1703.6494882353809
1114,1703.6494882353809
1115,1703.6494882353809
1116,1703.6494882353809
1117,1703.6494882353809
1118,1703.6494882353809
1119,1703.6494882353809
1120,1703.6494882353809
1121,1703.6494882353809
1122,1703.6494882353809
1123,1703.6494882353809
1124,1703.6494882353809
1125,1703.6494882353809
1126,1703.6494882353809
1127,1703.6494882353809
1128,1703.6494882353809
1129,1703.6494882353809
1130,1703.6494882353809
1131,1703.6494882353809
1132,1703.6494882353809
1133,1703.6494882353809
1134,1703.6494882353809
1135,1703.6494882353809
1136,1703.6494882353809
1137,1703.6494882353809
1138,1703.6494882353809
1139,1703.6494882353809
1140,1703.6494882353809
1141,1703.6494882353809
1142,1703.6494882353809
1143,1703.6494882353809
1144,1703.6494882353809
1145,1703.6494882353809
1146,1703.6494882353809
1147,1703.6494882353809
1148,1703.6494882353809
1149,1703.6494882353809
1150,1703.6494882353809
1151,1703.6494882353809
1152,1703.6494882353809
1153,1703.6494882353809
1154,1703.6494882353809
1155,1703.6494882353809
1156,1703.6494882353809
1157,1703.6494882353809
1158,1703.6494882353809
1159,1703.6494882353809
1160,1703.6494882353809
1161,1703.6494882353809
1162,1703.6494882353809
1163,1703.6494882353809
1164,1703.6494882353809
1165,1703.6494882353809
1166,1703.6494882353809
1167,1703.6494882353809
1168,1703.6494882353809
1169,1703.6494882353809
1170,1703.6494882353809
1171,1703.6494882353809
1172,1703.6494882353809
1173,1703.6494882353809
1174,1703.6494882353809
1175,1703.6494882353809
1176,1703.6494882353809
1177,1703.6494882353809
1178,1703.6494882353809
1179,1703.6494882353809
1180,1703.6494882353809
1181,1703.6494882353809
1182,1703.6494882353809
1183,1703.6494882353809
1184,1703.6494882353809
1185,1703.6494882353809
1186,1703.6494882353809
1187,1703.6494882353809
1188,1703.6494882353809
1189,1703.6494882353809
1190,1703.6494882353809
1191,1703.6494882353809
1192,1703.6494882353809
1193,1703.6494882353809
1194,1703.6494882353809
1195,1703.6494882353809
1196,1703.6494882353809
1197,1703.6494882353809
1198,1703.6494882353809
1199,1703.6494882353809
1200,1703.6494882353809
1201,1703.6494882353809
1202,1703.6494882353809
1203,1703.6494882353809
1204,1703.6494882353809
1205,1703.6494882353809
1206,1703.6494882353809
1207,1703.6494882353809
1208,1703.6494882353809
1209,1703.6494882353809
1210,1703.6494882353809
1211,1703.6494882353809
1212,1703.6494882353809
1213,1703.6494882353809
1214,1703.6494882353809
1215,1703.6494882353809
1216,1703.6494882353809
1217,1703.6494882353809
1218,1703.6494882353809
1219,1703.6494882353809
1220,1703.6494882353809
1221,1703.6494882353809
1222,1703.6494882353809
1223,1703.6494882353809
1224,1703.6494882353809
1225,1703.6494882353809
1226,1703.6494882353809
1227,1703.6494882353809
1228,1703.6494882353809
1229,1703.6494882353809
1230,1703.6494882353809
1231,1703.6494882353809
1232,1703.6494882353809
1233,1703.6494882353809
1234,1703.6494882353809
1235,1703.6494882353809
1236,1703.6494882353809
1237,1703.6494882353809
1238,1703.6494882353809
1239,1703.6494882353809
1240,1703.6494882353809
1241,1703.6494882353809
1242,1703.6494882353809
1243,1703.6494882353809
1244,1703.6494882353809
1245,1703.6494882353809
1246,1703.6494882353809
1247,1703.6494882353809
1248,1703.6494882353809
1249,1703.6494882353809
